BST8;BST_NAME;LAND;LAT;LON
20236901;STRUNINO;Russische Föderation;56.369003;38.582967
20237008;ALEKSANDROV;Russische Föderation;56.394731;38.712037
20237305;BELKOVO;Russische Föderation;56.299023;41.209272
20237602;POTOCHINO;Russische Föderation;55.900268;38.983559
20237909;LOBNJA;Russische Föderation;56.017231;37.485264
20238303;IAHROMA;Russische Föderation;;
20238402;DMITROV;Russische Föderation;56.34277;37.528842
20238907;SOREWNOWANIE;Russische Föderation;;
20239004;BOLCHAIA VOLGA;Russische Föderation;56.309787;43.98558
20240002;MUROM;Russische Föderation;55.567398;42.016585
20241901;TUMSKAJA;Russische Föderation;55.598064;40.647629
20242107;KURLOVO;Russische Föderation;55.456342;40.613415
20242206;GUS KHRUSTALNYI;Russische Föderation;55.606284;40.656373
20243014;ZOLOTKOVSKII;Russische Föderation;;
20243105;ZOLOTKOVSKII;Russische Föderation;;
20243808;TESHA-MYTISHI;Russische Föderation;55.515431;42.818093
20244202;ARZAMAS 2;Russische Föderation;55.408705;43.848123
20244608;PEREVOZSKAIA;Russische Föderation;55.5786;44.5498
20245001;SERGACH;Russische Föderation;55.527033;45.477586
20245100;PILNIA;Russische Föderation;55.5472;45.933
20245308;SHUMERLIA;Russische Föderation;55.4973;46.4019
20245506;VURNARY;Russische Föderation;55.493243;46.964658
20245605;ARZAMAS 1;Russische Föderation;55.411846;43.850045
20246603;UJOVKA;Russische Föderation;;
20248104;KANASH;Russische Föderation;55.509769;47.494798
20248500;CHEBOKSARY;Russische Föderation;56.116766;47.262782
20248609;NOVOTCEBOKSARY;Russische Föderation;;
20248807;URMARY;Russische Föderation;55.655966;47.795312
20250001;IUDINO;Russische Föderation;56.136274;43.567742
20250209;LAGERNAJA;Russische Föderation;;
20250308;KAZAN;Russische Föderation;55.830431;49.066081
20250407;KAZAN-PEREWALKA;Russische Föderation;55.830431;49.066081
20250704;WAHITOWO;Russische Föderation;;
20250902;WOSSTANIE;Russische Föderation;;
20251207;ZELENNYI DOL;Russische Föderation;55.8502;48.6519
20251306;PARATSK;Russische Föderation;55.842329;48.501393
20251504;WOLJSK;Russische Föderation;;
20252403;JOCHKAR-OLA;Russische Föderation;56.640223;47.883858
20253609;SHEMORDAN;Russische Föderation;56.18966;50.398957
20254607;MOJGA;Russische Föderation;;
20255406;POZIM 1/IZHEVSK;Russische Föderation;56.823581;53.263124
20255505;POSIM;Russische Föderation;;
20255802;VOTKINSK;Russische Föderation;57.040944;53.97693
20256701;SAIGATKA;Russische Föderation;;
20257006;KAMA;Russische Föderation;55.360696;50.435962
20257600;NEFTEKAMSK;Russische Föderation;56.102608;54.286739
20257808;JANAUL;Russische Föderation;56.267483;54.925254
20258103;TCERNUCHKA;Russische Föderation;;
20258616;TCERNAJA RECHKA;Russische Föderation;53.857627;40.748085
20260000;NIZNIJ NOWGOROD;Russische Föderation;55.407092;43.785102
20260109;GORKI AVTOSAWOD;Russische Föderation;55.507059;37.753255
20260208;GORKII-MOSKOVSKII;Russische Föderation;;
20261206;KOSTARIKHA;Russische Föderation;56.308887;43.876267
20261305;POCHINKI;Russische Föderation;54.712461;44.837904
20261354;KOZINO;Russische Föderation;55.732962;36.933423
20261800;BALAHNA;Russische Föderation;56.501743;43.563372
20261909;PRAVDINSK;Russische Föderation;54.441314;21.011982
20262105;PETUCHKI;Russische Föderation;55.925124;39.448905
20262600;IUREVETS;Russische Föderation;;
20262709;VLADIMIR;Russische Föderation;56.131598;40.399985
20263103;KOVROV I;Russische Föderation;56.356769;41.322631
20263707;VIAZNIKI;Russische Föderation;56.235685;42.14726
20264507;SEIMA;Russische Föderation;;
20264705;DZERZHINSK;Russische Föderation;56.244099;43.43518
20264804;IGUMNOVO;Russische Föderation;58.839183;36.498846
20265801;SEMENOW;Russische Föderation;56.788948;44.501832
20267104;TONCHAEWO;Russische Föderation;;
20267807;KOTELNITC 1;Russische Föderation;58.311881;48.343298
20268805;SECHUGA;Russische Föderation;55.71034;43.842201
20268904;SUROVATIHA;Russische Föderation;55.7157;43.8113
20269100;METALLIST;Russische Föderation;56.364454;39.239286
20269506;KSTOVO;Russische Föderation;56.132885;44.17401
20269605;ZELECINO;Russische Föderation;;
20270207;KIROW;Russische Föderation;58.565616;49.881949
20270306;KIROW KOTLASSKII;Russische Föderation;58.603532;49.666798
20271007;SLOBODSKOE;Russische Föderation;58.728649;50.173165
20273102;LUZA;Russische Föderation;60.63282;47.251621
20273300;WIATKA;Russische Föderation;57.821576;49.403295
20273607;TCEPETCKAJA;Russische Föderation;;
20275701;GLAZOV;Russische Föderation;58.136884;52.654834
20275800;BALEZINO;Russische Föderation;57.96737;53.045851
20280107;KOTLAS-IUJNYI;Russische Föderation;61.246849;46.661801
20280503;KOTLAS-SEVERNYI;Russische Föderation;61.246849;46.661801
20280909;NIZOVKA;Russische Föderation;53.331487;44.068307
20283903;SYKTYVKAR;Russische Föderation;61.647851;50.833903
20284000;CHOVIU;Russische Föderation;;
20284109;KOITY;Russische Föderation;;
20285601;UHTA;Russische Föderation;63.567321;53.747159
20285700;VETLASIAN;Russische Föderation;;
20285809;SOSNOGORSK;Russische Föderation;63.593219;53.906853
20287607;CHIKSHINO;Russische Föderation;64.898141;56.43307
20288001;PECHORA;Russische Föderation;65.138349;57.190391
20288308;USINSK;Russische Föderation;65.999169;57.524329
20288704;INTA 2;Russische Föderation;66.03951;60.130741
20289405;MULDA;Russische Föderation;67.465553;63.68
20289504;VORKUTA;Russische Föderation;67.496897;64.060218
20289900;LABYTNANGT;Russische Föderation;66.655763;66.389832
20290007;ISAKOGORKA;Russische Föderation;64.449279;40.634415
20290205;SEVERODVINSK;Russische Föderation;64.566176;39.850598
20290403;ARHANGELSK;Russische Föderation;64.547251;40.560155
20290502;ARKHANGELSK GOROD;Russische Föderation;64.547251;40.560155
20294603;PLESECKAIA;Russische Föderation;;
20300103;VOLOGDA;Russische Föderation;59.218066;39.897805
20300202;VOLOGDA-PRISTAN;Russische Föderation;59.314;40.641
20300301;VOLOGDA 2;Russische Föderation;60.755661;46.286901
20302307;TCHEREPOVETS 1;Russische Föderation;59.140555;37.92606
20303602;VOHTOGA;Russische Föderation;;
20304600;BUI;Russische Föderation;58.480781;41.526098
20305003;KOSTROMA;Russische Föderation;57.777482;40.969893
20305102;KOSTROMA NOVAIA;Russische Föderation;57.759149;40.897033
20307108;MANTUROVO;Russische Föderation;58.322759;44.756427
20307504;CHARIIA;Russische Föderation;;
20310003;JAROSLAW;Russische Föderation;57.626074;39.884471
20310607;PRIVOLJE;Russische Föderation;;
20311803;WOLGA;Russische Föderation;54.904082;48.905946
20312306;RYBINSK TOV.;Russische Föderation;58.057486;38.811697
20313106;MOLOT;Russische Föderation;55.29772;82.293087
20313304;BALAKIREVO;Russische Föderation;56.50372;38.837571
20313502;PEREZLAVL;Russische Föderation;56.747048;38.89026
20314302;ROSTOW-IAROSLAWSKI;Russische Föderation;47.235714;39.701505
20316208;VOLGORECHENSK;Russische Föderation;57.445687;41.157061
20316307;ERMOLINO;Russische Föderation;55.195987;36.596002
20316703;KINESHMA;Russische Föderation;57.442625;42.115951
20317107;KOLCHUGINO;Russische Föderation;56.298385;39.370142
20318402;TEKSTILNYI;Russische Föderation;;
20318600;IVANOVO SORT.;Russische Föderation;57.005067;40.976645
20319004;SCHUJA;Russische Föderation;56.851134;41.357534
20405209;USATOVO;Russische Föderation;50.785629;46.902928
20433706;SHEBEKINO;Russische Föderation;50.411866;36.894762
20434209;SHEBEKINO;Russische Föderation;50.411866;36.894762
20434506;BELGOROD;Russische Föderation;50.599713;36.598262
20438002;GUBKIN/STOJLENSKAJA;Russische Föderation;51.282417;37.543495
20438309;WALUKI;Russische Föderation;58.42861;50.818523
20438408;STOILENSKAIA I;Russische Föderation;;
20438507;KOTEL/STARY OSKOL;Russische Föderation;51.233835;37.922923
20438606;KOTEL;Russische Föderation;51.233835;37.922923
20439604;KRASNY HUTOR-EKS.;Russische Föderation;54.570309;31.442159
20439703;SOLOWE-EKS.;Russische Föderation;;
20488908;ZVERENSKAJA;Russische Föderation;;
20492108;SLAVIANSK-VETKA;Russische Föderation;;
20495002;SEVERSK;Russische Föderation;56.619269;84.881683
20495408;STACHANOV;Russische Föderation;48.560407;38.648718
20495507;PERVOMAISK;Russische Föderation;54.871891;43.801448
20496505;ARTEMOVSK I;Russische Föderation;48.598667;37.998037
20510107;ROSTOV TOVARNYI;Russische Föderation;47.235714;39.701505
20510206;ROSTOV-GLAVNYI;Russische Föderation;47.242157;39.706403
20510701;ZARECHNAIA;Russische Föderation;54.666364;54.988626
20510800;AZOV;Russische Föderation;47.094745;39.413655
20511006;USPENSKAIA-EKS.;Russische Föderation;;
20511501;TAGANROG;Russische Föderation;47.241633;38.867601
20511600;TAGANROG;Russische Föderation;47.241633;38.867601
20511907;ZAKORDONNY-EKS.;Russische Föderation;;
20512004;ZVEREVO;Russische Föderation;48.021924;40.120757
20512103;SULIN;Russische Föderation;48.909033;40.119113
20512509;SADKI;Russische Föderation;48.603147;39.917124
20512806;SHAHTNAIA;Russische Föderation;;
20513309;LOKOMOTIVSTROI;Russische Föderation;;
20513408;HOTUNOK;Russische Föderation;;
20513507;NOVOCHERKASSK;Russische Föderation;47.416835;40.075639
20513606;KIZITERINKA;Russische Föderation;47.242927;39.785266
20515403;EISK;Russische Föderation;46.682578;38.270294
20516203;TIMACHEVSKAJA;Russische Föderation;;
20518407;SALSK;Russische Föderation;46.476916;41.528801
20519702;VOLGODONSK;Russische Föderation;47.506047;42.179434
20519900;TSIMLIANSKAIA;Russische Föderation;;
20520007;KAVKASKAIA;Russische Föderation;;
20520106;TIKHORETSKAIA;Russische Föderation;;
20520502;WEDMIDIWKA;Russische Föderation;;
20520601;MYCHASTOVKA;Russische Föderation;;
20520908;NOVOROSSIJSK;Russische Föderation;44.715401;37.761967
20521005;NOVOROSSIISK EXP.;Russische Föderation;44.912856;37.328399
20521609;KRYMSKAIA;Russische Föderation;45.125441;37.338904
20522102;PROTOKA;Russische Föderation;55.156909;34.30804
20522805;ANAPA;Russische Föderation;44.885701;37.319919
20523001;TEMRIUK;Russische Föderation;45.269913;37.388391
20523100;STAROTITAROWKA;Russische Föderation;;
20523506;ABINSKAIA;Russische Föderation;;
20523803;ILSKAJA;Russische Föderation;44.844621;38.671781
20524207;GORIACHII KLIUCH;Russische Föderation;44.635384;39.135119
20524439;KRASNODAR;Russische Föderation;44.940534;38.774911
20525402;KRASNODAR;Russische Föderation;45.039267;38.987221
20525808;UST-LABINSKAIA;Russische Föderation;;
20526707;IZOBILNAIA;Russische Föderation;;
20526806;RYZDVJANAJA;Russische Föderation;;
20526905;PALAGIADA;Russische Föderation;45.132617;41.972847
20527002;STAVROPOL;Russische Föderation;45.045476;41.968343
20527101;STAROMARIEVSKAIA;Russische Föderation;;
20528703;ELISTA;Russische Föderation;46.315488;44.279401
20530006;MINERAL.VODY;Russische Föderation;44.211675;43.123853
20530204;ARMAVIR ROSTOVSKII;Russische Föderation;44.98736;41.111133
20530600;BOGUSHEWSKAIA;Russische Föderation;;
20531004;CHERKESSK;Russische Föderation;44.227397;42.059171
20531202;DJEGUTA;Russische Föderation;44.090141;41.977194
20531301;NEVINNOMYSSKAJA;Russische Föderation;;
20532002;LERMOMTOWSKII;Russische Föderation;;
20532101;PJATIGORSK;Russische Föderation;44.049893;43.039636
20532200;SKATCHKI;Russische Föderation;;
20532309;ESSENTUKI;Russische Föderation;44.045512;42.857523
20532507;KISLOVODSK;Russische Föderation;43.905601;42.728095
20532804;ADLER;Russische Föderation;43.444262;39.943473
20532903;SOCHI;Russische Föderation;43.602808;39.734154
20533000;LOO;Russische Föderation;43.697313;39.592945
20533208;LAZAREVSKAIA;Russische Föderation;;
20533308;LAZAREVSKAIA;Russische Föderation;;
20533406;TUAPSE;Russische Föderation;44.193109;38.932473
20533505;TUAPSE-SORTIROV.-SLIV;Russische Föderation;44.106518;39.080645
20534305;KOMSOMOLSKAIA;Russische Föderation;55.776406;37.656136
20534339;KOMSOMOLSKAIA;Russische Föderation;55.776406;37.656136
20534503;APSHERONSKAIA;Russische Föderation;;
20534602;BELORECHENSKAIA;Russische Föderation;;
20534800;MAJKOP;Russische Föderation;44.598412;40.108087
20535708;LABINSKAIA;Russische Föderation;;
20535807;MOSTOVSKAJA;Russische Föderation;45.991741;38.968936
20536300;GEORGIEVSK;Russische Föderation;44.149767;43.457769
20536508;MICHAILOWSKAIA;Russische Föderation;;
20537001;BUDENNOVSK;Russische Föderation;44.79252;44.153616
20537100;NOWAIA JIZN;Russische Föderation;44.896328;44.087672
20537605;PROCHLADNAIA;Russische Föderation;;
20537902;NALJCHIK;Russische Föderation;43.494992;43.604513
20538108;ELHOTOVO;Russische Föderation;43.342811;44.203727
20538207;DARG-KOH;Russische Föderation;;
20538306;ARDON;Russische Föderation;43.178799;44.29609
20538405;ALAGIR;Russische Föderation;43.038989;44.220374
20538504;BESLAN;Russische Föderation;43.191686;44.552939
20538702;VLADIKAVKAZ/ORDJ.;Russische Föderation;43.025234;44.665976
20539304;MOZDOK;Russische Föderation;43.753769;44.649043
20540302;NAZRAN;Russische Föderation;43.21488;44.77635
20540609;SLEPCOVSKAIA;Russische Föderation;;
20540906;ALDY;Russische Föderation;43.268611;45.651111
20541805;ULAN-HOLL;Russische Föderation;50.474901;118.929008
20542209;KIZLJAR;Russische Föderation;43.84511;46.701644
20542803;KISILJURT;Russische Föderation;;
20543108;BUINAKSK;Russische Föderation;42.822275;47.116596
20543207;MAHACHKALA;Russische Föderation;42.966631;47.512629
20543306;MAKHATCHKALA-2-PORT;Russische Föderation;42.82083;47.655401
20543405;MAKHATCHKALA SORT;Russische Föderation;42.966631;47.512629
20544502;DERBENT;Russische Föderation;42.067425;48.289091
20544809;SAMUR;Russische Föderation;41.826985;48.484942
20544908;SAMUR-EKS.;Russische Föderation;41.826985;48.484942
20578120;HAZEBROUCK ATELIER;Russische Föderation;;
20580001;LIHAIA;Russische Föderation;47.995;40.0529
20580100;PLECHAKOWO-EKS.;Russische Föderation;;
20581405;ALEKSEEVKA;Russische Föderation;50.625654;38.697811
20582007;LISKI;Russische Föderation;51.107039;39.324965
20582908;TALOVAIA;Russische Föderation;;
20583104;BUTURLINOVKA;Russische Föderation;50.833008;40.602387
20583500;KALATC;Russische Föderation;;
20584201;KALMYK;Russische Föderation;51.114806;41.86482
20584409;POVORINO;Russische Föderation;51.190154;42.253629
20584805;EVDAKOVO;Russische Föderation;50.823584;39.500355
20585000;PODGORNOE;Russische Föderation;49.252385;83.797637
20585109;ROSSOCH;Russische Föderation;50.194341;39.578411
20585802;MITROFANOVKA;Russische Föderation;51.005117;40.365883
20586008;KANTEMIROVKA;Russische Föderation;49.700103;39.863477
20586206;CHERTKOVO;Russische Föderation;49.388706;40.146751
20586503;MILLEROVO;Russische Föderation;48.911434;40.398264
20587006;GLUBOKAIA;Russische Föderation;56.44781;68.187304
20587204;KAMENSKAIA;Russische Föderation;55.424627;39.269605
20587709;BELAIA KALITVA;Russische Föderation;48.181777;40.785444
20589507;GUKOWO-EKS.;Russische Föderation;48.051312;39.937705
20590604;BOR;Russische Föderation;56.35883;44.07668
20591909;GRIAZI VORONEJSK;Russische Föderation;52.2876;39.6279
20592204;NOVOLIPECK;Russische Föderation;;
20592501;LIPEZK;Russische Föderation;52.6122;39.598123
20593012;ELETS-TOWARNY;Russische Föderation;52.617099;38.504867
20593103;ELETS-TOWARNY;Russische Föderation;52.617099;38.504867
20593301;TELEGINO;Russische Föderation;52.692089;38.361361
20594200;DANKOV;Russische Föderation;53.247386;39.140108
20594309;LEV TOLSTOI;Russische Föderation;53.209845;39.448058
20596502;VORONEZH;Russische Föderation;51.675497;39.208882
20596524;VORONEJ;Russische Föderation;51.675497;39.208882
20596528;VORONEJ;Russische Föderation;51.671849;39.140191
20597104;PRIDATCHA;Russische Föderation;51.520283;39.762388
20597401;NOVOVORONEJSKAIA;Russische Föderation;;
20599001;BORISOGLEBSK;Russische Föderation;51.368094;42.082563
20600148;MICHURINSK;Russische Föderation;52.886067;40.493198
20600304;IZBERDE;Russische Föderation;;
20600908;MITCHURINSK URALSKII;Russische Föderation;;
20601401;TAMBOV;Russische Föderation;52.725999;41.447903
20601484;TAMBOV;Russische Föderation;52.723598;41.442306
20602201;TSNA;Russische Föderation;52.722727;41.474108
20602805;KIRSANOV;Russische Föderation;52.658135;42.725372
20603407;RANENBURG;Russische Föderation;53.252105;39.957956
20603803;BOGOIAVLENSK;Russische Föderation;53.237;40.2712
20605303;BALACHOV 1;Russische Föderation;51.559805;43.147633
20605402;BALASHOV-PASSAJIRSKII;Russische Föderation;51.539591;43.171248
20606400;BALACHOW 2;Russische Föderation;;
20606426;BALACHOW 2;Russische Föderation;;
20607101;UMET;Russische Föderation;53.337835;42.869121
20607200;TAMALA;Russische Föderation;52.527733;43.310996
20607408;VERTUNOVSKAIA;Russische Föderation;52.3897;43.5447
20607606;RTISCEVO 1;Russische Föderation;52.2451;43.744
20608802;ATKARSK;Russische Föderation;51.874515;44.9896
20610006;VOLGOGRAD;Russische Föderation;48.708048;44.513303
20610204;KRASNOOKTIABRSKAIA;Russische Föderation;;
20610402;VOLZHSKIJ;Russische Föderation;48.817649;44.770729
20611608;BEKETOVSKAYA;Russische Föderation;55.603836;39.380974
20611707;SAREPTA;Russische Föderation;48.519444;44.510833
20612101;TATIANKA-IUJNAIA;Russische Föderation;;
20613307;FILONOWO;Russische Föderation;;
20613604;SERBIAKOVO;Russische Föderation;;
20613802;ARTCEDA;Russische Föderation;;
20615005;SUROVIKINO;Russische Föderation;48.608569;42.845541
20615500;DONSKAJA;Russische Föderation;43.61675;39.724822
20616706;KUTUM;Russische Föderation;46.342183;48.084812
20616904;ASTRAHANJ;Russische Föderation;;
20617001;AKSARAISKAIA 2;Russische Föderation;;
20617506;AKSARAJSKAJA;Russische Föderation;;
20618405;AKSARAISKAIA 2-EKS.;Russische Föderation;;
20618801;DJANYBEK;Russische Föderation;;
20620005;SARATOV-PASSAJIRSKII;Russische Föderation;51.54699;46.000959
20620104;TROFIMOVSKIJ;Russische Föderation;;
20620203;TROFIMOVSKII 2;Russische Föderation;;
20622407;LAPCHINSKAIA;Russische Föderation;;
20623009;KAMYCHIN;Russische Föderation;;
20624007;SENNAIA;Russische Föderation;52.1583;46.9682
20624403;KULATKA;Russische Föderation;52.597873;47.810135
20624908;WOLSK 1;Russische Föderation;52.049708;47.369227
20625004;KLENY;Russische Föderation;52.066678;47.483895
20625103;BALAKOVO;Russische Föderation;52.024559;47.780663
20625400;KNIAZEVKA;Russische Föderation;;
20625608;ENGELS/POKROVSK;Russische Föderation;51.47533;46.113677
20625905;POKROVSK-PRIV-PRISTAN;Russische Föderation;61.47653;129.125376
20626309;URBAH;Russische Föderation;51.2626;47.03
20627208;ERSHOV;Russische Föderation;51.355698;48.27229
20627505;RUKOPOL;Russische Föderation;51.816585;48.728199
20627604;SAVELEVKA;Russische Föderation;48.291263;38.340695
20627703;PUGACHEVSK;Russische Föderation;52.015542;48.793064
20628206;ALTATA;Russische Föderation;51.208546;48.747691
20628404;OZINKI;Russische Föderation;51.19785;49.733508
20628503;OZINKI-EKS.(R);Russische Föderation;51.19785;49.733508
20630004;PENZA;Russische Föderation;53.22729;45
20630202;PENZA 2;Russische Föderation;53.24731;45.124666
20632000;MORCHANSK;Russische Föderation;;
20632305;BELOE OZERO;Russische Föderation;62.094575;129.732967
20634808;KUZNECK;Russische Föderation;53.118366;46.584552
20635508;SYZRAN 2;Russische Föderation;53.186461;48.385585
20635607;SYZRAN;Russische Föderation;53.150575;48.479598
20635904;RJABINA;Russische Föderation;;
20636100;KACHPIR;Russische Föderation;;
20637108;HIMITCESKAIA;Russische Föderation;;
20637207;HIMZAVODSKAIA;Russische Föderation;;
20637306;TOLJATTI;Russische Föderation;53.5086;49.419834
20638007;SREDNEWOLJSKAIA;Russische Föderation;;
20639203;TCAPAEVSK;Russische Föderation;52.969666;49.706732
20639401;NOVOKUJBYCHEV;Russische Föderation;53.096067;49.891289
20641605;SARANSK;Russische Föderation;54.200048;45.174512
20642504;BARYCH;Russische Föderation;55.757771;55.816742
20644807;ULJANOVSK-CENTRALNYI;Russische Föderation;54.130726;47.768643
